target_id,target,sport,work_package,status,evidence,source,source_date,capabilities_validated,backend_tests,frontend_tests,device_tests,blocker_or_notes
espn:soccer:swe.1.promotion.relegation,Swedish Allsvenskan Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--swe.1.promotion.relegation.json,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1.promotion.relegation/scoreboard,2026-09-24T21:03:09.767938+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2025-11-29T14:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:den.1,Danish Superliga,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--den.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/den.1/scoreboard,2026-09-24T21:03:09.989973+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:nor.1.promotion.relegation,Norwegian Eliteserien Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--nor.1.promotion.relegation.json,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1.promotion.relegation/scoreboard,2026-09-24T21:03:10.479716+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2025-12-11T18:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:nor.1,Norwegian Eliteserien,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--nor.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1/scoreboard,2026-09-24T21:03:10.569167+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:conmebol.sudamericana,CONMEBOL Sudamericana,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--conmebol.sudamericana.json,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.sudamericana/scoreboard,2026-09-24T21:03:10.728557+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:conmebol.recopa,CONMEBOL Recopa,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--conmebol.recopa.json,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.recopa/scoreboard,2026-09-24T21:03:11.039919+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:arg.1,Argentine Liga Profesional de Fútbol,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--arg.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1/scoreboard,2026-09-24T21:03:11.475727+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:arg.copa,Copa Argentina,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--arg.copa.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa/scoreboard,2026-09-24T21:03:11.477267+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:arg.copa_de_la_superliga,Argentine Copa de la Superliga,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--arg.copa_de_la_superliga.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa_de_la_superliga/scoreboard,2026-09-24T21:03:11.591851+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2020-12-23T20:10Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:arg.trofeo_de_la_campeones,Argentine Trofeo de Campeones,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--arg.trofeo_de_la_campeones.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.trofeo_de_la_campeones/scoreboard,2026-09-24T21:03:12.053960+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2025-12-20T21:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:arg.2,Argentine Nacional B,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--arg.2.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.2/scoreboard,2026-09-24T21:03:12.340329+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:arg.supercopa,Argentine Supercopa,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--arg.supercopa.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa/scoreboard,2026-09-24T21:03:12.407735+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:arg.supercopa.internacional,Argentine Supercopa Internacional,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--arg.supercopa.internacional.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa.internacional/scoreboard,2026-09-24T21:03:12.581111+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:arg.3,Argentine Primera B,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--arg.3.json,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.3/scoreboard,2026-09-24T21:03:13.019210+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.supercopa_do_brazil,Brazilian Supercopa Rei,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.supercopa_do_brazil.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.supercopa_do_brazil/scoreboard,2026-09-24T21:03:13.209523+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.1,Brazilian Serie A,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.1/scoreboard,2026-09-24T21:03:13.266537+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.2,Brazilian Serie B,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.2.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.2/scoreboard,2026-09-24T21:03:13.559771+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.copa_do_brazil,Copa do Brasil,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.copa_do_brazil.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.copa_do_brazil/scoreboard,2026-09-24T21:03:13.962696+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.camp.carioca,Brazilian Campeonato Carioca,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.camp.carioca.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.carioca/scoreboard,2026-09-24T21:03:14.176830+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.camp.paulista,Brazilian Campeonato Paulista,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.camp.paulista.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.paulista/scoreboard,2026-09-24T21:03:14.221667+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.camp.gaucho,Brazilian Campeonato Gaucho,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.camp.gaucho.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.gaucho/scoreboard,2026-09-24T21:03:14.472033+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bra.camp.mineiro,Brazilian Campeonato Mineiro,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bra.camp.mineiro.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.mineiro/scoreboard,2026-09-24T21:03:14.909325+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:chi.super_cup,Chilean Supercopa,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--chi.super_cup.json,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.super_cup/scoreboard,2026-09-24T21:03:15.152040+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:chi.1,Chilean Primera División,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--chi.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1/scoreboard,2026-09-24T21:03:15.168947+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:chi.1.promotion.relegation,Chilean Primera División Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--chi.1.promotion.relegation.json,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1.promotion.relegation/scoreboard,2026-09-24T21:03:15.431091+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2022-01-26T22:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:chi.copa_chi,Copa Chile,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--chi.copa_chi.json,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.copa_chi/scoreboard,2026-09-24T21:03:15.892309+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:uru.1,Liga AUF Uruguaya,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--uru.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.1/scoreboard,2026-09-24T21:03:16.099926+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:uru.2,Segunda División de Uruguay,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--uru.2.json,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.2/scoreboard,2026-09-24T21:03:16.167710+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2010-12-18T19:10Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:col.superliga,Colombian Superliga,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--col.superliga.json,https://site.api.espn.com/apis/site/v2/sports/soccer/col.superliga/scoreboard,2026-09-24T21:03:16.454374+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:col.1,Colombian Primera A,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--col.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/col.1/scoreboard,2026-09-24T21:03:16.756610+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:col.copa,Copa Colombia,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--col.copa.json,https://site.api.espn.com/apis/site/v2/sports/soccer/col.copa/scoreboard,2026-09-24T21:03:17.003302+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:per.1,Peruvian Liga 1,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--per.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/per.1/scoreboard,2026-09-24T21:03:17.104977+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:par.1,Paraguayan Primera División,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--par.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1/scoreboard,2026-09-24T21:03:17.426003+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:par.1.supercopa,Paraguayan Supercopa,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--par.1.supercopa.json,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1.supercopa/scoreboard,2026-09-24T21:03:17.666887+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2025-12-06T21:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:ecu.1,LigaPro Ecuador,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--ecu.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/ecu.1/scoreboard,2026-09-24T21:03:17.932721+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:ven.1,Venezuelan Primera División,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--ven.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/ven.1/scoreboard,2026-09-24T21:03:18.004271+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bol.ply.rel,Bolivian Liga Profesional Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--bol.ply.rel.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.ply.rel/scoreboard,2026-09-24T21:03:18.282034+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2025-12-23T19:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:bol.copa,Copa Bolivia,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bol.copa.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.copa/scoreboard,2026-09-24T21:03:18.582977+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:bol.1,Bolivian Liga Profesional,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--bol.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/bol.1/scoreboard,2026-09-24T21:03:18.851924+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:jpn.1,Japanese J.League,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--jpn.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.1/scoreboard,2026-09-24T21:03:18.986439+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:mex.campeon,Mexican Campeon de Campeones,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--mex.campeon.json,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.campeon/scoreboard,2026-09-24T21:03:19.176921+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:concacaf.central.american.cup,Concacaf Central American Cup,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--concacaf.central.american.cup.json,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.central.american.cup/scoreboard,2026-09-24T21:03:19.463386+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:concacaf.champions_cup,CONCACAF Champions Cup,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--concacaf.champions_cup.json,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.champions_cup/scoreboard,2026-09-24T21:03:19.750444+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2008-05-01T01:30Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:concacaf.u23,CONCACAF U23 Tournament,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--concacaf.u23.json,https://site.api.espn.com/apis/site/v2/sports/soccer/concacaf.u23/scoreboard,2026-09-24T21:03:19.915649+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2012-04-03T00:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:hon.1,Honduran Liga Nacional,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--hon.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/hon.1/scoreboard,2026-09-24T21:03:20.082693+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:crc.1,Costa Rican Primera Division,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--crc.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/crc.1/scoreboard,2026-09-24T21:03:20.484738+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:gua.1,Guatemalan Liga Nacional,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--gua.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/gua.1/scoreboard,2026-09-24T21:03:20.664227+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:slv.1,Salvadoran Primera Division,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--slv.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/slv.1/scoreboard,2026-09-24T21:03:20.855629+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:fifa.intercontinental.cup,Intercontinental Cup (India),soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--fifa.intercontinental.cup.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.intercontinental.cup/scoreboard,2026-09-24T21:03:21.055438+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2024-09-09T14:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:afc.saff.championship,SAFF Championship,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--afc.saff.championship.json,https://site.api.espn.com/apis/site/v2/sports/soccer/afc.saff.championship/scoreboard,2026-09-24T21:03:21.416865+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2023-07-04T14:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:chn.1.promotion.relegation,Chinese Super League Promotion/Relegation Playoffs,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--chn.1.promotion.relegation.json,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1.promotion.relegation/scoreboard,2026-09-24T21:03:21.569553+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2022-01-12T07:30Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:ind.1,Indian Super League,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--ind.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/ind.1/scoreboard,2026-09-24T21:03:21.817352+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:global.gulf_cup,Arabian Gulf Cup,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--global.gulf_cup.json,https://site.api.espn.com/apis/site/v2/sports/soccer/global.gulf_cup/scoreboard,2026-09-24T21:03:21.961626+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:caf.cosafa,COSAFA Cup,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--caf.cosafa.json,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.cosafa/scoreboard,2026-09-24T21:03:22.377979+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2025-06-15T10:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:soccer:caf.champions,CAF Champions League,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--caf.champions.json,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.champions/scoreboard,2026-09-24T21:03:22.532756+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:caf.confed,CAF Confederation Cup,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--caf.confed.json,https://site.api.espn.com/apis/site/v2/sports/soccer/caf.confed/scoreboard,2026-09-24T21:03:22.704267+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:rsa.1,South African Premiership,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--rsa.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/rsa.1/scoreboard,2026-09-24T21:03:22.866468+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:usa.ncaa.m.1,NCAA Men's Soccer,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--usa.ncaa.m.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.m.1/scoreboard,2026-09-24T21:03:23.346594+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant sample verified; live transitions and season completeness unverified.
espn:soccer:usa.ncaa.w.1,NCAA Women's Soccer,soccer,W2-team-and-soccer,limited,docs/sports-coverage/evidence/soccer--usa.ncaa.w.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.ncaa.w.1/scoreboard,2026-09-24T21:03:23.433247+00:00,schedule;final-result,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:soccer:mex.w.1,Mexican Liga BBVA MX Femenil,soccer,W2-team-and-soccer,candidate,docs/sports-coverage/evidence/soccer--mex.w.1.json,https://site.api.espn.com/apis/site/v2/sports/soccer/mex.w.1/scoreboard,2026-09-24T21:03:23.552553+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default scoreboard contains no events; current-year query supplies no usable dated named-participant sample. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
espn:volleyball:mens-college-volleyball,NCAA Men's Volleyball,volleyball,W3-new-sports,limited,docs/sports-coverage/evidence/volleyball--mens-college-volleyball.json,https://site.api.espn.com/apis/site/v2/sports/volleyball/mens-college-volleyball/scoreboard,2026-09-24T21:03:23.774568+00:00,schedule;final-result;period-detail,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:volleyball:womens-college-volleyball,NCAA Women's Volleyball,volleyball,W3-new-sports,limited,docs/sports-coverage/evidence/volleyball--womens-college-volleyball.json,https://site.api.espn.com/apis/site/v2/sports/volleyball/womens-college-volleyball/scoreboard,2026-09-24T21:03:24.251788+00:00,schedule,provider-fixture-only; integration-not-run,not-run,not-run,Dated current/relevant-season named-participant schedule sample verified; completeness and live transitions unverified.
espn:water-polo:mens-college-water-polo,NCAA Men's Water Polo,water-polo,W3-new-sports,candidate,docs/sports-coverage/evidence/water-polo--mens-college-water-polo.json,https://site.api.espn.com/apis/site/v2/sports/water-polo/mens-college-water-polo/scoreboard,2026-09-24T21:03:24.511721+00:00,,provider-fixture-only; integration-not-run,not-run,not-run,"Default sample is dated 2025-12-07T23:00Z; tested2026 query yields 0 events and 0 named participant records, without a usable2026 sample. Competition retirement or alias identity is not established. Resolve current official competition calendar and an authorized source; if cyclical, corroborate edition before archival/history classification. Do not poll this candidate as current."
